Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Banyo_Sayısı
190.0,220.0,5.0,7.Kat,0,2.0,Kombi Doğalgaz,15.747032114495012,adana,14.0,Boş,1,1,2.0
160.0,165.0,4.0,3.Kat,0,4.0,Kombi Doğalgaz,14.64406281221155,adana,10.0,Boş,1,1,1.0
100.0,162.0,5.999999999999999,2.Kat,0,5.0,Klimalı,14.508658238524095,adana,2.0,Kiracı Oturuyor,0,0,2.0
85.0,110.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.48334044336031,adana,8.0,Boş,1,1,2.0
90.0,130.0,3.0,6.Kat,0,2.0,Diğer,14.53335083891935,adana,11.0,Boş,1,0,1.0
75.0,88.0,3.0,4.Kat,0,3.0,Diğer,14.0225255403564,adana,5.999999999999999,Kiracı Oturuyor,0,0,1.0
125.0,165.0,4.0,8.Kat,0,0.0,Kombi Doğalgaz,14.643626035806603,adana,10.0,Boş,1,0,2.0
90.0,100.0,4.0,15.Kat,0,0.0,Sobalı,14.626441218624947,adana,1.0,Boş,0,1,1.0
140.0,165.0,4.0,3.Kat,0,4.0,Kombi Doğalgaz,14.64406281221155,adana,10.0,Boş,1,0,2.0
165.0,180.0,4.0,11.Kat,0,2.0,Kombi Doğalgaz,15.068273812173883,adana,12.0,Boş,0,0,2.0
110.0,135.0,4.0,9.Kat,0,2.0,Kombi Doğalgaz,14.817979353051893,adana,14.0,Boş,0,0,2.0
210.0,230.0,7.0,14.Kat,0,3.0,Kombi Doğalgaz,15.564710586686562,adana,14.0,Boş,0,0,2.0
120.0,150.0,4.0,5.Kat,1,1.0,Klimalı,15.82974682294111,adana,5.0,Boş,0,1,2.0
120.0,150.0,5.999999999999999,30.Kat,0,2.0,Sobalı,14.4306967375949,adana,2.0,Boş,0,1,2.0
150.0,200.0,5.0,40+.Kat,0,0.0,Diğer,15.454507466814658,adana,2.0,Boş,0,0,3.0
130.0,159.99999999999997,4.0,4.Kat,0,3.0,Kombi Doğalgaz,14.603968372873895,adana,10.0,Boş,0,1,2.0
130.0,159.99999999999997,4.0,3.Kat,0,3.0,Klimalı,14.646243837206535,adana,4.0,Mülk Sahibi Oturuyor,0,0,1.0
135.0,150.0,4.0,Yüksek Giriş,0,4.0,Kombi Doğalgaz,14.414347608503377,adana,8.0,Mülk Sahibi Oturuyor,0,0,1.0
80.0,95.0,3.0,10.Kat,0,5.0,Klimalı,14.331324320256051,adana,10.0,Kiracı Oturuyor,0,0,1.0
125.0,135.0,4.0,5.Kat,0,2.0,Klimalı,14.880221639784228,adana,11.0,Boş,0,0,1.0
180.0,190.0,4.0,5.Kat,0,3.0,Kombi Doğalgaz,15.05388507886257,adana,8.0,Boş,1,0,1.0
130.0,177.0,4.0,6.Kat,0,3.0,Klimalı,14.914123179965662,adana,8.0,Kiracı Oturuyor,1,0,2.0
140.0,165.0,4.0,12.Kat,0,2.0,Kombi Doğalgaz,14.711190744264156,adana,3.0,Boş,1,0,2.0
190.0,200.0,4.0,3.Kat,0,5.0,Diğer,14.845130332288226,adana,13.0,Boş,1,0,2.0
75.0,85.0,3.0,1.Kat,0,1.0,Kombi Doğalgaz,14.240778946963175,adana,2.0,Boş,1,1,1.0
160.0,190.0,5.0,6.Kat,0,1.0,Kombi Doğalgaz,15.79637422423307,adana,14.0,Mülk Sahibi Oturuyor,1,0,2.0
120.0,135.0,4.0,11.Kat,0,0.0,Kombi Doğalgaz,14.907434194052,adana,14.0,Boş,0,1,2.0
179.0,230.0,5.0,5.Kat,0,1.0,Kombi Doğalgaz,15.51843899563506,adana,11.0,Boş,0,0,2.0
70.0,85.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.603968372873895,adana,4.0,Kiracı Oturuyor,1,0,1.0
135.0,175.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.837961845378985,adana,10.0,Mülk Sahibi Oturuyor,1,0,1.0
85.0,100.0,3.0,2.Kat,0,0.0,Diğer,14.48334044336031,adana,8.0,Boş,1,1,2.0
150.0,250.0,4.0,Bahçe Dublex,0,3.0,Sobalı,14.731401609977071,adana,1.0,Kiracı Oturuyor,0,1,1.0
107.0,120.0,4.0,7.Kat,0,1.0,Diğer,14.690979711984754,adana,12.0,Boş,1,0,1.0
110.0,159.99999999999997,4.0,Bahçe Katı,0,2.0,Klimalı,15.285686632949895,adana,4.0,Mülk Sahibi Oturuyor,0,0,1.0
100.0,120.0,3.0,4.Kat,0,5.0,Klimalı,14.05452824583604,adana,4.0,Kiracı Oturuyor,0,0,1.0
150.0,200.0,3.0,5.Kat,0,5.0,Diğer,14.279245203127036,adana,2.0,Boş,1,0,1.0
125.0,150.0,4.0,9.Kat,0,0.0,Klimalı,15.250595321348806,adana,9.0,Boş,1,0,2.0
120.0,150.0,4.0,5.Kat,0,5.0,Klimalı,14.71159899068409,adana,5.999999999999999,Boş,1,0,1.0
160.0,180.0,5.0,5.Kat,0,0.0,Kombi Doğalgaz,15.607270193858982,adana,8.0,Boş,1,1,2.0
160.0,200.0,4.0,8.Kat,0,2.0,Kombi Doğalgaz,15.709977175783138,adana,11.0,Mülk Sahibi Oturuyor,1,1,3.0
118.0,140.0,4.0,15.Kat,0,1.0,Diğer,14.873301199334293,adana,15.0,Boş,1,0,2.0
90.0,110.0,3.0,Düz Giriş (Zemin),0,2.0,Diğer,13.997832948091215,adana,13.0,Boş,1,0,2.0
145.0,180.0,4.0,8.Kat,0,4.0,Kombi Doğalgaz,15.067988057145726,adana,10.0,Boş,1,0,2.0
171.0,198.0,5.0,8.Kat,0,0.0,Kombi Doğalgaz,14.45736497045232,adana,2.0,Boş,1,0,3.0
240.00000000000003,274.0,5.999999999999999,Bahçe Dublex,0,0.0,Kombi Doğalgaz,14.690979711984754,adana,2.0,Boş,1,1,4.0
54.99999999999999,65.0,2.0,3.Kat,1,4.0,Klimalı,14.360738188157574,adana,4.0,Boş,1,1,1.0
135.0,159.99999999999997,4.0,3.Kat,0,4.0,Kombi Doğalgaz,14.644062375530424,adana,11.0,Boş,0,0,1.0
130.0,203.0,4.0,5.Kat,0,3.0,Diğer,14.360738188157574,adana,3.0,Mülk Sahibi Oturuyor,0,0,1.0
110.0,150.0,3.0,2.Kat,0,5.0,Kombi Doğalgaz,15.11023799953124,adana,5.999999999999999,Mülk Sahibi Oturuyor,1,1,1.0
90.0,105.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.557448378884017,adana,5.0,Boş,0,0,2.0
106.0,207.0,4.0,26.Kat,0,5.0,Sobalı,14.808762701344858,adana,2.0,Mülk Sahibi Oturuyor,0,0,1.0
120.0,260.0,3.0,7.Kat,0,2.0,Diğer,14.71159899068409,adana,1.0,Mülk Sahibi Oturuyor,0,0,2.0
118.0,150.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.946912992035967,adana,8.0,Boş,1,1,2.0
90.0,110.0,3.0,5.Kat,0,1.0,Kombi Doğalgaz,14.669926311652166,adana,14.0,Mülk Sahibi Oturuyor,1,1,1.0
130.0,150.0,4.0,6.Kat,0,3.0,Klimalı,14.55267510240978,adana,8.0,Boş,1,0,1.0
135.0,165.0,4.0,9.Kat,0,5.0,Kombi Doğalgaz,15.214227685996272,adana,9.0,Kiracı Oturuyor,1,0,1.0
92.0,100.0,3.0,3.Kat,0,1.0,Kombi Doğalgaz,14.346139397261563,adana,15.0,Mülk Sahibi Oturuyor,0,0,2.0
75.0,85.0,2.0,21.Kat,0,1.0,Sobalı,14.375126917328108,adana,1.0,Boş,0,0,1.0
87.0,120.0,3.0,5.Kat,0,1.0,Kombi Doğalgaz,14.200773639026794,adana,12.0,Boş,0,0,1.0
75.0,79.99999999999999,3.0,Kot 3 (-3).Kat,0,4.0,Diğer,14.557448378884017,adana,5.0,Kiracı Oturuyor,1,1,1.0
140.0,200.0,5.0,2.Kat,0,2.0,Kombi Doğalgaz,15.096444681204076,adana,15.0,Kiracı Oturuyor,1,0,2.0
130.0,170.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.837242162267565,adana,3.0,Boş,0,1,2.0
145.0,159.99999999999997,4.0,3.Kat,0,5.0,Klimalı,15.03190617858502,adana,10.0,Boş,1,0,1.0
95.0,120.0,3.0,4.Kat,0,2.0,Kombi Doğalgaz,15.0824584431417,adana,5.0,Boş,0,0,1.0
85.0,90.0,3.0,3.Kat,0,3.0,Merkezi Doğalgaz,14.11561589115508,adana,5.0,Boş,1,0,1.0
110.0,140.0,4.0,9.Kat,0,1.0,Kombi Doğalgaz,14.635290829986124,adana,15.0,Boş,1,0,2.0
110.0,130.0,4.0,2.Kat,0,1.0,Kombi Doğalgaz,14.315680207969688,adana,5.0,Boş,0,1,2.0
90.0,110.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.038654909278163,adana,5.0,Boş,0,1,2.0
60.00000000000001,70.0,2.0,Düz Giriş (Zemin),1,1.0,Klimalı,14.316286451937186,adana,15.0,Boş,1,0,1.0
130.0,150.0,4.0,2.Kat,0,5.0,Kombi Doğalgaz,14.657078174676885,adana,9.0,Mülk Sahibi Oturuyor,1,0,1.0
110.0,140.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.54305964833322,adana,14.0,Boş,1,0,2.0
90.0,100.0,3.0,10.Kat,0,4.0,Diğer,14.220976332738882,adana,10.0,Kiracı Oturuyor,1,1,2.0
80.0,95.0,3.0,10.Kat,1,1.0,Kombi Doğalgaz,14.266586814266963,adana,14.0,Kiracı Oturuyor,1,0,2.0
75.0,90.0,3.0,3.Kat,0,1.0,Kombi Doğalgaz,14.4306967375949,adana,9.0,Boş,0,0,1.0
120.0,135.0,4.0,7.Kat,0,2.0,Kombi Doğalgaz,14.686804342317648,adana,12.0,Boş,1,0,2.0
100.0,130.0,3.0,11.Kat,0,1.0,Kombi Doğalgaz,14.452087916136216,adana,11.0,Mülk Sahibi Oturuyor,1,0,1.0
70.0,90.0,2.0,Yüksek Giriş,0,2.0,Kombi Doğalgaz,13.910821646859093,adana,7.0,Kiracı Oturuyor,1,0,1.0
70.0,85.0,3.0,22.Kat,0,4.0,Klimalı,14.316286451937186,adana,2.0,Mülk Sahibi Oturuyor,1,1,1.0
80.0,100.0,3.0,3.Kat,0,1.0,Klimalı,14.340239678615056,adana,5.999999999999999,Mülk Sahibi Oturuyor,0,1,1.0
95.0,100.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,14.375126917328108,adana,10.0,Boş,1,0,2.0
120.0,130.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.508658238524095,adana,10.0,Boş,1,1,2.0
75.0,79.99999999999999,3.0,10.Kat,0,1.0,Kombi Doğalgaz,14.204169225721929,adana,13.0,Boş,1,0,2.0
144.0,150.0,4.0,1.Kat,0,4.0,Kombi Doğalgaz,14.71159899068409,adana,4.0,Kiracı Oturuyor,1,0,2.0
75.0,95.0,3.0,2.Kat,0,5.0,Sobalı,14.220976332738882,adana,2.0,Kiracı Oturuyor,0,0,1.0
150.0,170.0,4.0,7.Kat,0,5.0,Diğer,15.068273812173883,adana,8.0,Boş,1,1,1.0
125.0,165.0,4.0,4.Kat,0,3.0,Klimalı,14.862829903121966,adana,12.0,Boş,0,0,1.0
70.0,79.99999999999999,3.0,2.Kat,0,2.0,Klimalı,14.340239678615056,adana,5.999999999999999,Mülk Sahibi Oturuyor,1,0,1.0
140.0,170.0,4.0,7.Kat,0,2.0,Kombi Doğalgaz,14.90911063981716,adana,10.0,Boş,1,0,2.0
90.0,110.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,13.976779556623864,adana,5.999999999999999,Mülk Sahibi Oturuyor,0,0,1.0
115.0,130.0,4.0,7.Kat,0,1.0,Kombi Doğalgaz,14.187074804051692,adana,9.0,Boş,0,0,2.0
90.0,110.0,3.0,2.Kat,0,1.0,Kombi Doğalgaz,14.316286451937186,adana,9.0,Mülk Sahibi Oturuyor,0,1,1.0
145.0,170.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.731801689838347,adana,8.0,Boş,0,0,1.0
120.0,150.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.11561589115508,adana,5.999999999999999,Boş,0,0,1.0
130.0,159.99999999999997,4.0,1.Kat,0,5.0,Klimalı,14.769097459938504,adana,5.999999999999999,Mülk Sahibi Oturuyor,0,1,1.0
105.0,115.0,4.0,2.Kat,0,1.0,Klimalı,14.180154365996389,adana,8.0,Boş,0,0,2.0
125.0,165.0,4.0,7.Kat,0,5.0,Klimalı,14.375126917328108,adana,8.0,Boş,0,0,1.0
140.0,180.0,4.0,1.Kat,0,4.0,Kombi Doğalgaz,14.8013277256213,adana,10.0,Boş,0,0,2.0
145.0,170.0,5.0,2.Kat,0,1.0,Kombi Doğalgaz,14.862829903121966,adana,13.0,Boş,0,0,2.0
170.0,195.0,5.0,13.Kat,0,1.0,Kombi Doğalgaz,15.20055438749537,adana,15.0,Mülk Sahibi Oturuyor,1,1,2.0
135.0,165.0,4.0,6.Kat,0,2.0,Kombi Doğalgaz,14.827111833279051,adana,10.0,Boş,1,0,2.0
120.0,155.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.473031079015652,adana,11.0,Boş,0,0,2.0
200.0,220.0,4.0,8.Kat,0,3.0,Kombi Doğalgaz,15.067988057145726,adana,9.0,Boş,1,0,2.0
120.0,135.0,3.0,10.Kat,0,5.0,Kombi Doğalgaz,14.48334044336031,adana,10.0,Boş,0,0,1.0
70.0,85.0,3.0,Yüksek Giriş,0,2.0,Diğer,14.282384921160132,adana,5.999999999999999,Boş,1,1,2.0
85.0,90.0,3.0,7.Kat,0,0.0,Kombi Doğalgaz,14.626441218624947,adana,8.0,Boş,1,1,1.0
54.99999999999999,65.0,3.0,7.Kat,0,0.0,Klimalı,14.626441218624947,adana,8.0,Boş,1,1,2.0
85.0,95.0,3.0,Bahçe Katı,0,1.0,Klimalı,14.731801689838347,adana,4.0,Kiracı Oturuyor,0,0,1.0
70.0,79.99999999999999,3.0,Yüksek Giriş,0,2.0,Klimalı,14.282384921160132,adana,8.0,Boş,1,1,2.0
110.0,135.0,3.0,3.Kat,0,5.0,Kombi Doğalgaz,14.6888942063636,adana,4.0,Boş,1,0,1.0
54.99999999999999,65.0,3.0,7.Kat,0,0.0,Kombi Doğalgaz,14.626441218624947,adana,8.0,Boş,1,1,1.0
136.0,159.99999999999997,3.0,3.Kat,0,5.0,Klimalı,15.068273812173883,adana,3.0,Kiracı Oturuyor,1,0,1.0
130.0,150.0,4.0,2.Kat,0,5.0,Kombi Doğalgaz,14.557448378884017,adana,9.0,Kiracı Oturuyor,1,0,1.0
190.0,240.0,5.0,4.Kat,0,1.0,Kombi Doğalgaz,15.702428831903658,adana,15.0,Kiracı Oturuyor,1,0,2.0
165.0,180.0,4.0,2.Kat,0,2.0,Kombi Doğalgaz,15.00609442921493,adana,12.0,Kiracı Oturuyor,1,0,2.0
140.0,165.0,4.0,13.Kat,0,2.0,Kombi Doğalgaz,15.34134966396061,adana,15.0,Kiracı Oturuyor,1,0,2.0
100.0,120.0,3.0,3.Kat,0,5.0,Klimalı,14.312643462870582,adana,5.0,Mülk Sahibi Oturuyor,1,0,1.0
80.0,115.0,3.0,2.Kat,0,5.0,Klimalı,14.31325155008416,adana,4.0,Mülk Sahibi Oturuyor,1,0,1.0
145.0,159.99999999999997,4.0,2.Kat,0,4.0,Kombi Doğalgaz,14.555064588665228,adana,11.0,Boş,1,0,1.0
75.0,90.0,3.0,9.Kat,0,1.0,Kombi Doğalgaz,14.71159899068409,adana,15.0,Mülk Sahibi Oturuyor,1,1,2.0
120.0,150.0,4.0,21.Kat,0,5.0,Klimalı,14.285514812209817,adana,1.0,Boş,1,0,1.0
110.0,159.99999999999997,4.0,3.Kat,0,4.0,Klimalı,14.59253968227493,adana,12.0,Kiracı Oturuyor,1,0,1.0
119.0,120.0,3.0,19.Kat,0,4.0,Klimalı,14.122995993006082,adana,1.0,Mülk Sahibi Oturuyor,0,0,1.0
160.0,180.0,4.0,7.Kat,0,3.0,Kombi Doğalgaz,15.272962346229336,adana,3.0,Boş,1,0,2.0
85.0,90.0,3.0,9.Kat,0,1.0,Kombi Doğalgaz,14.276095596208144,adana,14.0,Boş,0,1,2.0
85.0,100.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.48334044336031,adana,13.0,Boş,0,1,2.0
85.0,90.0,3.0,6.Kat,0,3.0,Diğer,14.31325155008416,adana,7.0,Boş,1,0,1.0
160.0,170.0,4.0,6.Kat,0,1.0,Diğer,14.82346884332769,adana,11.0,Boş,1,0,2.0
100.0,150.0,4.0,11.Kat,0,2.0,Kombi Doğalgaz,14.555064588665228,adana,14.0,Boş,0,1,1.0
364.0,365.0,4.0,4.Kat,1,5.0,Klimalı,15.226253843448388,adana,3.0,Kiracı Oturuyor,0,0,3.0
145.0,159.99999999999997,4.0,4.Kat,0,4.0,Klimalı,14.278616074845278,adana,14.0,Boş,1,0,1.0
120.0,150.0,4.0,3.Kat,0,1.0,Kombi Doğalgaz,14.669926311652166,adana,15.0,Boş,1,0,2.0
197.0,230.0,5.0,7.Kat,0,3.0,Kombi Doğalgaz,15.789591722875164,adana,14.0,Mülk Sahibi Oturuyor,1,0,2.0
60.00000000000001,65.0,2.0,5.Kat,1,2.0,Klimalı,14.25376613405651,adana,13.0,Boş,1,0,1.0
90.0,120.0,4.0,10.Kat,0,5.0,Klimalı,14.25376613405651,adana,10.0,Boş,1,0,1.0
125.0,135.0,4.0,10.Kat,0,1.0,Klimalı,14.626441218624947,adana,10.0,Mülk Sahibi Oturuyor,1,0,2.0
170.0,220.0,5.0,9.Kat,0,2.0,Kombi Doğalgaz,15.687312888712007,adana,15.0,Boş,1,0,2.0
110.0,230.0,4.0,7.Kat,0,3.0,Klimalı,14.751604309291396,adana,1.0,Boş,1,0,1.0
110.0,220.0,4.0,3.Kat,1,3.0,Klimalı,15.739759356223798,adana,3.0,Mülk Sahibi Oturuyor,1,0,1.0
130.0,230.0,4.0,Bahçe Katı,0,2.0,Klimalı,15.0824584431417,adana,2.0,Boş,1,0,1.0
110.0,165.0,4.0,6.Kat,0,1.0,Kombi Doğalgaz,14.82346884332769,adana,11.0,Boş,1,0,2.0
145.0,175.0,4.0,12.Kat,0,3.0,Kombi Doğalgaz,15.093663039015954,adana,12.0,Mülk Sahibi Oturuyor,1,0,2.0
130.0,145.0,4.0,17.Kat,0,0.0,Kombi Doğalgaz,14.394929533419807,adana,3.0,Boş,0,1,2.0
185.0,200.0,5.0,8.Kat,0,2.0,Kombi Doğalgaz,15.414898336565054,adana,11.0,Mülk Sahibi Oturuyor,0,0,2.0
85.0,100.0,3.0,10.Kat,0,0.0,Kombi Doğalgaz,14.11561589115508,adana,3.0,Boş,0,0,1.0
110.0,120.0,3.0,Düz Giriş (Zemin),0,5.0,Klimalı,13.976779556623864,adana,5.0,Mülk Sahibi Oturuyor,0,0,1.0
90.0,100.0,3.0,4.Kat,0,1.0,Kombi Doğalgaz,14.31325155008416,adana,5.0,Boş,0,1,2.0
110.0,120.0,4.0,2.Kat,1,1.0,Kombi Doğalgaz,14.962913328262085,adana,11.0,Boş,1,0,2.0
90.0,110.0,3.0,3.Kat,0,5.0,Klimalı,14.48334044336031,adana,3.0,Boş,1,0,1.0
95.0,130.0,3.0,5.Kat,0,0.0,Kombi Doğalgaz,14.346139397261563,adana,8.0,Boş,1,1,2.0
140.0,159.99999999999997,4.0,11.Kat,0,1.0,Kombi Doğalgaz,14.555064588665228,adana,13.0,Boş,1,1,1.0
170.0,185.0,4.0,3.Kat,0,5.0,Kombi Doğalgaz,14.845130332288226,adana,8.0,Boş,1,0,2.0
90.0,110.0,3.0,2.Kat,0,4.0,Kombi Doğalgaz,14.4306967375949,adana,9.0,Boş,1,0,1.0
250.0,300.0,5.0,Müstakil,0,5.0,Diğer,15.607270193858982,adana,2.0,Boş,1,0,1.0
110.0,155.0,4.0,5.Kat,0,0.0,Kombi Doğalgaz,15.024172650372895,adana,14.0,Boş,1,0,2.0
180.0,210.0,5.0,19.Kat,0,0.0,Diğer,15.46416937585933,adana,2.0,Boş,1,1,1.0
140.0,155.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,15.424948670398354,adana,8.0,Boş,1,1,2.0
149.0,165.0,4.0,3.Kat,0,2.0,Diğer,14.897316067298997,adana,5.0,Mülk Sahibi Oturuyor,1,0,2.0
100.0,120.0,3.0,1.Kat,0,2.0,Klimalı,14.48334044336031,adana,11.0,Mülk Sahibi Oturuyor,1,0,2.0
155.0,165.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,15.009433329466964,adana,14.0,Boş,1,0,2.0
90.0,110.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.759416845976384,adana,14.0,Boş,1,0,2.0
135.0,170.0,4.0,7.Kat,0,1.0,Kombi Doğalgaz,15.19679262851687,adana,10.0,Kiracı Oturuyor,1,0,2.0
70.0,79.99999999999999,3.0,Yüksek Giriş,0,3.0,Kombi Doğalgaz,14.345550989235411,adana,8.0,Kiracı Oturuyor,1,0,1.0
250.0,280.0,5.0,14.Kat,0,3.0,Kombi Doğalgaz,15.949677117676544,adana,15.0,Boş,1,1,3.0
180.0,220.0,5.0,10.Kat,0,4.0,Kombi Doğalgaz,15.118423581884208,adana,13.0,Boş,0,0,2.0
170.0,220.0,5.0,6.Kat,0,4.0,Kombi Doğalgaz,15.42094064980403,adana,8.0,Boş,1,0,2.0
110.0,130.0,3.0,5.Kat,0,5.0,Klimalı,14.22030944419592,adana,5.0,Mülk Sahibi Oturuyor,1,0,1.0
165.0,220.0,5.0,10.Kat,0,1.0,Kombi Doğalgaz,15.308414878861498,adana,10.0,Boş,1,0,2.0
170.0,220.0,5.0,6.Kat,0,1.0,Kombi Doğalgaz,15.067988057145726,adana,13.0,Boş,1,0,2.0
80.0,100.0,3.0,9.Kat,0,1.0,Kombi Doğalgaz,14.845130332288226,adana,14.0,Boş,1,1,2.0
85.0,120.0,3.0,30.Kat,0,5.0,Klimalı,14.880221639784228,adana,3.0,Kiracı Oturuyor,1,0,1.0
65.0,90.0,2.0,1.Kat,0,1.0,Kombi Doğalgaz,14.537731471682465,adana,11.0,Kiracı Oturuyor,1,0,1.0
212.0,250.0,4.0,Düz Giriş (Zemin),0,3.0,Diğer,15.009433329466964,adana,3.0,Mülk Sahibi Oturuyor,1,0,1.0
90.0,110.0,3.0,19.Kat,0,1.0,Sobalı,14.77102238760702,adana,1.0,Mülk Sahibi Oturuyor,0,0,1.0
90.0,100.0,3.0,1.Kat,0,1.0,Kombi Doğalgaz,14.462614323582883,adana,5.0,Mülk Sahibi Oturuyor,0,0,1.0
125.0,130.0,4.0,4.Kat,0,0.0,Kombi Doğalgaz,14.930652476452392,adana,5.0,Boş,0,0,1.0
125.0,150.0,4.0,6.Kat,0,5.0,Kombi Doğalgaz,14.508658238524095,adana,7.0,Boş,0,0,1.0
80.0,90.0,3.0,2.Kat,0,2.0,Kombi Doğalgaz,14.403297778421797,adana,5.0,Mülk Sahibi Oturuyor,0,0,1.0
115.0,130.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.930652476452392,adana,5.0,Boş,0,0,1.0
135.0,150.0,4.0,5.Kat,0,5.0,Kombi Doğalgaz,14.11561589115508,adana,7.0,Mülk Sahibi Oturuyor,0,0,1.0
165.0,185.0,5.0,18.Kat,0,1.0,Kombi Doğalgaz,15.414898336565054,adana,3.0,Boş,0,0,2.0
70.0,110.0,3.0,4.Kat,0,0.0,Kombi Doğalgaz,14.707509007105369,adana,9.0,Boş,1,0,1.0
135.0,150.0,4.0,2.Kat,0,4.0,Klimalı,14.557448378884017,adana,10.0,Boş,1,1,1.0
135.0,165.0,4.0,1.Kat,0,3.0,Klimalı,14.402742068796885,adana,10.0,Boş,0,0,1.0
119.0,120.0,4.0,30.Kat,0,2.0,Klimalı,14.316286451937186,adana,2.0,Mülk Sahibi Oturuyor,0,0,1.0
105.0,110.0,4.0,9.Kat,0,3.0,Sobalı,14.346139397261563,adana,2.0,Mülk Sahibi Oturuyor,0,0,1.0
135.0,165.0,4.0,1.Kat,0,5.0,Kombi Doğalgaz,14.603968372873895,adana,12.0,Boş,1,0,2.0
190.0,200.0,5.0,6.Kat,0,4.0,Kombi Doğalgaz,15.039286283703996,adana,8.0,Boş,1,0,2.0
150.0,180.0,4.0,11.Kat,0,4.0,Kombi Doğalgaz,14.99416586199818,adana,11.0,Boş,1,0,2.0
130.0,159.99999999999997,4.0,1.Kat,0,1.0,Kombi Doğalgaz,15.068273812173883,adana,14.0,Boş,1,0,2.0
130.0,159.99999999999997,4.0,17.Kat,0,1.0,Kombi Doğalgaz,15.068273812173883,adana,3.0,Boş,1,0,1.0
175.0,210.0,5.0,3.Kat,0,4.0,Kombi Doğalgaz,15.150511887854474,adana,10.0,Boş,1,0,1.0
135.0,150.0,4.0,7.Kat,0,5.0,Kombi Doğalgaz,14.496079462646344,adana,14.0,Boş,1,0,1.0
150.0,170.0,5.0,9.Kat,0,2.0,Kombi Doğalgaz,15.26242977619469,adana,10.0,Mülk Sahibi Oturuyor,1,1,2.0
85.0,95.0,3.0,2.Kat,0,0.0,Merkezi Doğalgaz,14.316286451937186,adana,5.0,Boş,1,0,1.0
110.0,130.0,4.0,6.Kat,0,0.0,Klimalı,14.930324553946724,adana,3.0,Boş,1,0,1.0
95.0,120.0,3.0,Yüksek Giriş,0,2.0,Klimalı,14.342603744512736,adana,10.0,Boş,1,0,1.0
245.0,350.0,3.0,9.Kat,0,3.0,Klimalı,14.71159899068409,adana,1.0,Mülk Sahibi Oturuyor,1,1,1.0
190.0,210.0,5.0,6.Kat,0,2.0,Kombi Doğalgaz,15.412876091593237,adana,14.0,Boş,1,0,2.0
130.0,159.99999999999997,3.0,Müstakil,0,5.0,Klimalı,13.955273369904273,adana,1.0,Mülk Sahibi Oturuyor,1,1,1.0
120.0,140.0,3.0,Düz Giriş (Zemin),0,5.0,Sobalı,14.403297778421797,adana,2.0,Boş,1,0,1.0
90.0,100.0,3.0,14.Kat,0,1.0,Klimalı,13.901689171636098,adana,15.0,Boş,1,0,1.0
85.0,90.0,3.0,2.Kat,0,1.0,Kombi Doğalgaz,14.285514812209817,adana,9.0,Mülk Sahibi Oturuyor,1,0,2.0
85.0,95.0,3.0,1.Kat,0,5.0,Klimalı,14.253120764976588,adana,4.0,Mülk Sahibi Oturuyor,1,0,1.0
85.0,100.0,3.0,4.Kat,0,1.0,Kombi Doğalgaz,14.169683073439028,adana,4.0,Kiracı Oturuyor,1,0,2.0
110.0,130.0,4.0,6.Kat,0,4.0,Kombi Doğalgaz,14.508658238524095,adana,8.0,Kiracı Oturuyor,0,0,2.0
135.0,159.99999999999997,4.0,1.Kat,0,5.0,Kombi Doğalgaz,14.456838516387226,adana,7.0,Mülk Sahibi Oturuyor,0,0,1.0
87.0,95.0,3.0,7.Kat,0,0.0,Kombi Doğalgaz,14.220976332738882,adana,7.0,Boş,0,0,1.0
125.0,140.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.48334044336031,adana,2.0,Boş,0,0,2.0
150.0,170.0,4.0,2.Kat,0,4.0,Kombi Doğalgaz,15.26242977619469,adana,8.0,Mülk Sahibi Oturuyor,1,0,2.0
125.0,165.0,4.0,4.Kat,0,0.0,Kombi Doğalgaz,14.808762701344858,adana,13.0,Boş,0,0,2.0
90.0,110.0,3.0,1.Kat,0,2.0,Klimalı,14.48334044336031,adana,10.0,Mülk Sahibi Oturuyor,1,0,2.0
